photo_id,business_id,caption,label
tSz1p0u1cLD0WlfvKxYu7Q,ny4I5fE9rGSC5toJkQqgEQ,CT10 Beergarden Sunday Funday drink specials,menu
ockFtmG4btt1bf9GgVRNSg,XsOA40TEukonpCXJFkZ-7A,Menu 1 (March 2016),menu
I1H19optD7UrFOfM0V9Gbw,E_HZHSOrXy621e9jeI8R7w,from facebook,drink
8yfV-SpOuJhMjKRByrnxQg,FBr-VFAumJUoZs9LIaxhVQ,,food
eSQWZPuk6KhAItqETWzYWQ,b6IN3-jHnwlxwYoOXMZf0A,,inside
ehrOgYkKPxR8iri0ipD32A,MgQbdvwKXEJC-LvySLlabg,,food
KspW7Mbs2I0q9fSnL913Sg,rN3oijuukag6Yp9xfHdMVg,Coffee,drink
saqQIYblUfTyTwZmhNBUmQ,9bH5Xc39pDsh70N9vUdBGg,,drink
xNVTJbE4yLLdt6TGmpzpCg,WedN6XRzAZiVJe3gyv0tRg,,food
r4BT51gdO3a_g46o5_FoGg,OaadKuB3L8tL4wFGhm9DtQ,,inside
HiMe9Q4qFTkrgvf5URNAvg,WxB8498ejPtHE7wFa89_fA,,menu
DY8vLxIdZ0oLfy5ozm1Nsw,cLxia5oKALmQ1HDWq0KPmw,Menu,menu
3dkJtRnO96lKc1dRHsFtUw,Bvu_tuRPQOG4iSWDy_FvlA,,menu
Uh-v59h8fA-dstXTFeUIWA,jbJTF1zVmZsk4hea8hoeVA,Getting our New Year started right at our favorite restaurant!,inside
rufvvYgb4W4L4WmiGTDTGw,Ea663rIHyKXz2VP2DPH7Cg,,drink
BK-IJMlEvPlYDBuOc6hf4w,T4-vocFpzwlIxAQIi22FFA,,inside
x2uZ5llpu5iOtzoF4S6OEw,_EdBAR78M-ClYJOJwYH9FQ,Spirit tastings,drink
4LDGXiBhUXVT4iES4TmX8w,FryXEasH74MQDnj5Bvz3QA,,outside
4VXy_fNCk9RBxpcJ7D4EJQ,AX9ppYZHLiztWo2v4DXO2A,Sweet Menu,menu
y8nQ1S-9tBW4xvkJ959Pfw,h5Y6iLn5VogLWcfT5tnANg,,drink
Ifc2xCuqnOwTGSkhxe4NNQ,lNWGx7QGejxGle0oIgojNw,Lunch/Dinner  & Breakfast Fare,food
pypXYT9DPtRS65ZjMDKI5w,WtUxi5n8KlQdfgHZfB2Fqw,Excitement at the front of the line!,inside
7BmecUDC4KVrcBH8xZvxyA,gCZG-Ysy7YkyLt47QBvaig,Grand opening,outside
NdWFG9t_c_3Y0zGBgdupsw,Ejeicx8j1gvBDyI1w9lZlg,,outside
I12DqIrEVvO2Nlyx43LbMw,Zh_ehXDxXNtjwE1AA_dAoQ,Current menu (subject to change 8/6),menu
Iw9T11vjWA6PWV5HHPMcYw,cLr2EAm1waVZT_0ugco8gw,Lucy Dacus,inside
N8iMsX4buhzp-UuVP2I6cw,JFqqu0oAN6nu3KTV5UwgpA,Chardonnay,drink
Ggke1lxDy4Q-_DRLOD2FQQ,b3A4EiBNsPRfvvVac86RAA,New ownership New menu,menu
VcPEqgS9tMowD7fFIfizUA,ZiQiMlvgk19GrEEkN9kyRA,Enjoy coffee with puppy!,inside
NQAGSf9clxzXKvsgPd9ELQ,1-2FFbiUiE_CHduK5xzoCw,,food
ggdB_-pslhDZ9uFq-UwVLw,yl8aBFKv-Yq-g14ZvE1FpA,,menu
vP1LEn6lWsLS8OSEpEQsUg,f82dhKNiUXsDVPMLqKYiIQ,Homestyle cuisine of India,menu
FNXsvXLNL-F-75hZ5dO8nw,q-zV08jt6U-q05SMEuQJAQ,,inside
8p5B8vFfO3h-8tpCejuY_Q,lO2ResGaRljPnvLhLlQSSg,Drink 110 beers and you too can get your name on their wall....yep my name is on it.,menu
pKX94Ya8tZ6P5kQz25thaw,0DdmKihJ90qKP5TAM3c2yQ,Beautiful French breakfast!,food
4TzksMbwdnK8C0b7s9JyYQ,VQcCL9PiNL_wkGf-uF3fjg,,food
M1uL59vP5nnM9L9LkRRWCg,3qEjUW12sH6KOBm86ZDmTA,"(c) 2005 Joseph Meier, www.josephmeier.com",inside
8REwtg4o_lzptIq_qMUkzg,oNXzly-PP8-uR74LyYFRxg,Peach pecan whiskey. Yum!,drink
79B1n-cLDWooGDddJsKLTQ,VlUCGOA1Asd0sGKPv9zLOw,menu,menu
5dmSC3lAAOsbQAf3myyEAw,5-HPQP4UlNgmq0ejihbxuQ,,menu
irJoawbWb7wGa_FufVvVgg,5K9oTIa83359gJKHyFPcJQ,Kimcheese fish tacos,food
cTwJUQzHVunFV_vrnMZ_ag,90pJu2O7fIEm_N31Fyue7A,,inside
Rgle0Sra1WRdrWZY9aKizw,tPuso2lzqdPM3sje6gWzsA,,inside
WsogPo9E7ZK6wiZItjYhQA,H1bbYNKgk6JF9pKcBXyDXw,,drink
rFohGgQBCq_4UnNu7FPWYw,SAi55UwRNKZbVJAXh0PFIA,And some extra specials and desserts menu.,menu
zLkrgvewRLN-NBcKMAdQqg,wFES5bGDiPANW13hNHnXOQ,creative decor,inside
8jIhqa-ewM5qA6-gweHn8w,solAArVrEnuZ-qHNmi_Dhg,Here is my receipt of what I ordered and paid for.,menu
w7uR0daAy_SPgqnju89LMw,EUQsxU3wTBFRenWyD6JX4A,,outside
grpk6R68pAhHVhZj1Olhjw,Ul3hhOASszHUVxeN95XVNQ,,drink
rYjHiFR27la0gLqG8N_LPA,UbFkHiEt9S-0mUL3RQ5Ghg,,drink
4yPuDSuhzXaTO6fLamtTXg,l8gAoQqqVfphPe9jmIJZ3g,,food
ghnI7InVrnTaivCdvunqmA,qb28j-FNX1_6xm7u372TZA,,food
WMbhNL9SQbgJr9KksxnJAw,JpAjXYIqFQJyibItoZ_hOg,Kitchen,inside
w90WSd3S81VsTuvom2k3hw,KP1YHZST4uZKz23II7kvww,,outside
RiMKEH651LGxPX0el0elxA,N6qpuOBs3SE3wn9t0dRNIg,Iced Shaken Espresso,drink
_dlBF_WhEKqKB5HoUc9qdg,GH8Pxb6n7CDZehbydWyDcg,,drink
uZ_U_MBfreT3OWNhIBlR-Q,aavKpXOXu0WAqtYtD5kF0g,,inside
5Zg5zYaGlpkApTIVFTqeGQ,sf0rWCnE4vHUlWncWOa3JQ,,drink
AlzIT3aPUw8zHql9Ga7UJA,rnaE88k8yV5pFAGJeiIK4Q,Soulfly tonight!,menu
6e_b5IAuuAleySgWV_G8iw,bjqW95lP4MAMOgFn5EyGDA,,food
7eR8rZlAt5YPb7Xw9FfwfQ,BwUWmUFKCuJ-nN9vFwMt2Q,,inside
PP2dCAxKLHMzqNAQfoeerw,AvMhoV5RbPzm1TFuW8WEDQ,Yummy Noodles,menu
aUz_IbaPzWA-Dcn8mGG7dQ,TuYACtcbbiArXzubj2BIRg,Menu at Liberty!,menu
WBykntIG1vVeuygE9KsaHw,4gszBjoouIzfi1ltSQZ2BQ,,drink
S1o3E6b4eMs_dWb9TJKd_g,IJEivHHf5A8LzXXOn0o0Nw,,outside
kCHFuIDO59Xh-q9MVc6mhQ,dYYkzkiAQoOtRjdR0kcspw,Beer flight,drink
uMydrA5zJ74MSRSoCSigEw,13hW7H9seb2dzJjwbe4_JQ,che ba mau,drink
VWzFS7XwzVdloU9vdYYXsA,-AgYybTLhispcYcoIV7E9A,Romantic dinner dance cruises in Clearwater Harbor,outside
6oVLsTsOIjZVmHCjfg7Hmg,RQAF6a0akMiot5lZZnMNNw,,inside
VVBp_GJQNKBR76Ga7EcMmQ,oAyDxwEJ5pT-cCwNnc6dRQ,,menu
hcDXDM3cm939IiS9HapgwA,sdNfikb6sryAjRxey-ZV8w,Plain Cheese Pizza,food
4_sz-IEz1q6N9hQ7L2O35Q,ZHbH6kDD0shF1R_pkWOfBg,,food
A-R6JNUu9HsZSEX-Q48Xaw,oN54gF9SEM9seVSCsDiUvA,BK Coffee,drink
cNzb3iAWcb8dj6W5HB3e8w,ILyS_g3ogvCkD1-7_A1Bag,,drink
DMuWtG8zkLfr7GDdDJIUGQ,8rlM4KdEUd6pQD9MiRo9fg,Covered eating area.,outside
H9pHrYno-GvnDxyF1VKDuA,5I3TQx9ixdSWTAt2OYujyA,,inside
ZYmZfZgZtUhvwUody-htRw,3iUCCf1FWmjlFbGYvBgf9w,,menu
ZLeSp_iJf-_Rwcyl7aTTSg,pog-n68Vw_8tvHPHB51rZQ,,outside
aiGUA2h0eydLziIk7OnqQQ,Divmoe15d1OklbUt86dy9A,Pineapple Saketini,drink
4yQsSxdncer1N0oktqfvwA,QaFbv7aLQBcfT4xMF1_WnQ,,outside
R2PxbInyvWeq1o6eiFQ40A,jcQ2ykQjVjSiVFf0EtH6eg,"Daily Menu, varied and creative.. I want to try them all!",menu
muCqiqlbAdff4nBHFKNpVQ,g-IXI3v3fOudMsyLPKb-eQ,,menu
mUUf6ctdbb390pDzqrGhJg,1W657uKWvcMKIHaOmEOc-g,Bruschetta,food
HDYBGdooUzxBG3QPAX-7OQ,zJmp_J8SUNosLxk6borpFg,,food
B4Sv1yvtgxMo5NnTRbJqZw,8pqdJjefYq-a9IBSJJmKwA,Pimms #1,drink
kJTRb_ZmeZfhcK7hG07XGw,lEi0T3m96A2NXXDSn7569A,,outside
uv_MBNsAamCYdnlkKQ9jSQ,6lJLT9H7FjXioU5yCu-x2A,,menu
Ia5RoXvJBt7w7Peo8-GH9g,FYIL5duVgc9eLyYw6hobmw,Pacific Prince,drink
TfiNm56_8BqElAilJq3jSA,1VwKF8k94o44UojPCaaDBg,Greek's Pizzeria of Fishers,inside
lsltcBIxLeeq4h1FqlbdgA,C6KP0hSutumHzLDCFyjvJQ,Beer Menu,menu
pV6soNs4vO_WYd-IP2aI4g,kQRB8RNwd7cEMcURTS-I7A,,food
L70FScxza_3Gn-CDUaSrzg,--hF_3v1JmU9nlu4zfXJ8Q,,food
rOgXkK_6FSckeWGQhHU9Dg,iyXlEvaVXoVmVwyCnY_00w,"Artichoke and Feta on wheat, add chicken and sprouts. So good and super filling!",food
KeDEXDthFoM1OntAre7Zow,tFpstYqxugKHzeyNUsuD_A,Beers on tap part 2,menu
LRNtMG2cgOlyURgj8-vEJQ,8cIfcX5-jRvsdQpTTlfI3w,,food
IBwg6dyZ5oWI41NtjkCl_w,o8Q3OizUJiLwNGjehdpkcg,,outside
mDKA8LxHUg0Qk7wew4WDWQ,h7zTzXGy7CGNTUaNtr_RTg,,food
y2muvWKlouasxVLvny7JWQ,ZhA88ILcgEP9DNwZDx7f0A,,inside
uuALIHk7vOkyaja4-zJM-w,6Qa6RlVcW0CvbMlVzYXvew,Tons of food. All of it excellent,food
v80jIdnWzov4AvG2FBMUjg,eLcpAWazRUrxnBRiq3iy1Q,,drink
2v3xbB3MH8hkjczvbd_S5A,LIoU5gBv75l1lMFaQ3wyfQ,,outside
_e3WUr5f4YC0vKCANf94Ig,rU8HgGMR8Qd8_SkvKANdEA,,inside
_EA61NY3bg9TcN1QPaJEZw,EQ-TZ2eeD_E0BHuvoaeG5Q,Basic B Bloody Mary House Mimosa,drink
ArikfNmwCj8CN8_ti3oWVg,oQ5CPRt0R3AzFvcjNOqB1w,,outside
2VRyowVOA7Vr1pNxhzup2w,fWABYDe4AZEkfeNJIu7CTg,Beer List,menu
yBvcSbS8GBUnLYTNr8MZRw,5WrrZsSg2_XA1EJQq5LGAQ,,outside
OERtL2m4jcgxEUyFyB7sCQ,8R0aCqVpTn4KZSspuUw4pQ,,food
4wOnW8Dhc5cMoaFvTQ8WHQ,j8JOZvfeHEfUWq3gEz6ABQ,Bread plate and cheese!,food
z4CyRoOO36W5CAg80R0RwQ,8PDzmzcYHoMjpYh1GKj0bw,,outside
y-l2iAbSWuTbpUCmc43Reg,UlQDf4jrww_L5b-AYnLO6g,,outside
iW3w07DTGS7VCy_NCqk5jQ,k1-3XZUKemdtDPeej9KI7A,Spiced Margarita cocktail,drink
OOE2tzP9hwKcjRMRhlxSAg,cFk2SMsJ-2cmXKLFFkP9JA,Have eaten all around St Louis & this is one of my favorites.,outside
99-uzRTMfBXzavIZddJk5Q,xKPf2mNMmhm39CArujn2Wg,,menu
39SVA_4E6pzVMZ2c2UGHtA,W57360g1e7xMGerm7wPW0Q,,outside
VSxPXrWR5gCBOhIHq3TkuA,3X2pmXKqaMQ6xZjJHlKn8w,,inside
uqhig7l8s5WEOPY5IFAYxA,GmXC3CBu172Bkb0c6RnO7w,,food
aHMdaRaXpO0g8VRJRXxjfQ,vw5C1FO1aD4nc5Jvb1n-Qg,,inside
Xw4xzSCcC_3yovCOex5Tiw,GsP5nLbGHcnCeXsmxh5nmQ,Smoked Mary,menu
W9p2o04EjwvgrPBRCtOmWA,oWMHyf_2zG9rP9QlPUvvgA,,inside
7xbc2DZVbVFXnHnFeb4FDg,ulDJHgSXTLK0CINvQ-Pzgg,,menu
2i97NY0Ot-px2_hIkuqZHA,6VDSx-ghQwbYvMaS0fz9xw,"Pour yourself a 1 oz, half glass or full glass",drink
w_YpnLtLRgCU-d62ZYnz7A,z_7TZeTXsDH6MmkPHQN8nQ,"Karen, Katy, Alicia and I listening to Katy's rock star husband in Genghis Flan",inside
bTlXXrETgQ6DAYaxSZVxjA,YVy2DgGfNmG5hWYbA7k8jg,Love this!!,inside
4Il_eerzoVuUZ8YxJnZ_Gw,kuR28qlXZHJJtwaDlMDzeg,Turkish Tea,drink
KWUWkOyv_fm9LIAY_phK0A,HpmsY3JJ4gIuS8EiVHwMJw,View of the bar,drink
RQcDA4Y8oyPNXgXgQm51kA,wacMqAA_9USygYvgJAkfgw,Front entrance,inside
fUCHV-MVBNhBNd-8f7RM9Q,l3S_LsPam6ejdQo37V4kVg,,food
DlCbqbvlCCzi6-q5AZb5ug,wAwcCuzwyOdny_BteT9Vew,,outside
W5GeD5Y9rQx38XpUoXM5Nw,PQKY258MwEF9MkL9eVJB1A,Latte art,drink
sZ1x5x4w0Mag9QTbaJs_nQ,XeeTJDWyvj6JSDxGgG4A6A,,drink
gQCHMLlZ5AsdpcfD6RMFFg,pldnKZNb3fKPmr-zxaqA9w,,menu
R0u4YucoNWvmF4YreR9TaQ,SJEtfe8kL60bh3D40KTRMw,Fresh salads at Frazer's!,food
oCsk1UIvnToiTVT1ddQntw,2vLwBpIqpG5Cci8K-xD8uQ,,inside
TDQIuOB80vnK17Equc42Ag,cuCYFucWMWNiNflwaA_Fbg,front of the place,outside
DkBYmhE5Gr09T5zs9UTCBA,F4gvookXrKsBNCvK_xEt1g,,drink
F30ubpFZN8LezWq24uafFw,3qgz5OPfl7CRa3igH4s1Sg,,drink
HQpH-7b_qqClPhupHgKt4Q,f4ApkGP1dWYJJeEEuq-kHA,Lots of TV'S,inside
kl6P1LQfBX7rOfIF0_AthQ,Vsbe7-4gt485ri-WQOsP2A,,outside
mCsCu_MUJEq3vlTkGzEK6A,TpE22_ITBg1ubzNVHE2MHQ,New menu,menu
xHn7dsiBEFrRONf5D9S6PA,Sd8NrlgB6SY6GEtIjPupfA,,menu
_n7uKx1-ZqSC_f5DNIF2-w,KhlHPUt6CwUeR6OgOMZaqw,Menu,menu
Yy7bFFtsNr998f_eszlj6Q,-kHHi8y4kaTI6WUVdJSdvQ,Ginger ale float - I recommend sharing or eating this as your entire meal.,food
Fv9GKEGlcTkMo008eLxUQg,IzYE3fXqNgHIOFmY7nVQvA,,outside
6UO89I5aEUvppfyECn-Wlg,noiUCN8A9Vdm9pUbWX6K-w,,inside
rMgIlVyCDRuj2ZjAor7-2Q,UhA77Rfgcm46B7pUDCVh4g,,menu
ht-frbkuh2yD9jtLu6a5zA,hAe-pNYAVnhH4foOBpjcfQ,Menu for soft opening. Can't wait to serve you with a smile!!,menu
kHl3wN6vwXK8JAcflzzEHQ,peIWQGr3YPWNJC7SnS74wg,,food
xTFejh0ukbzkUl06vzjwjA,9ecu_yKxX-LfnFGcD2E4XQ,,drink
wz4qN3TXX9m2ihsMvf_MBA,ttmO7eejS-ZkDMSnuVn4HA,,drink
k4zc6w1wMMdwaURW0KLuOQ,J3Jnm1G1h6tBxsgjU9fqxQ,Surf & Turf,food
gScqNJL-yx6vlt7PSSe0sg,Rag7H_6BDv9SBoMZxLqD-w,,menu
MwPm4Bc0iF0D9zEaou0H7Q,ab3pRv-b0o-BwMK2jVbH3Q,Calamari !,food
Mk9c03WwLpW9-cUQ5UgJHA,rM2qxfs_GRDUyEx8ANfA1Q,A Marge Simpson pretzel we made holding our Best of Buck Winner award.,food
eETArP11-pYGxe2dnJZ4dg,y5JFtXvdV9hUsRAZS9v2OA,Red Velvet cake,food
lq-2wfIfnCZMYcU886ICyw,cGX-1IUwXOjkUqZbkKYcjw,Great bustling atmosphere! Come Hungry!,inside
iPWU4KDiVW9DmsjSJ8FM9g,W4ZEKkva9HpAdZG88juwyQ,,outside
bysEV4xW2g9LGtLtNUNS4A,5QTmg9ybcp--kTmlCJrmbA,Inside seating,inside
LvD9ManDp5STSfigDGZMeQ,EBonJ5tjkxBEUezwosVlLg,,drink
MZMvB7tiUUYvNpz4Eop7xw,8G_S5A-MlOnvqbyVP788iA,Store Front,outside
TzjOdna5h7c5eqjL6V0Q-Q,x3qabj6zIZK_ist3f5ztgA,Deconstructed sushi bowls - fresh made in house today just for you- pick what you want. It's simple steps making a fantastic bowl.,menu
wQKpUizINilwQu8amLLDTA,BPBTCvmUfRnEH6yyABzOzA,,menu
ia75hl9cs6HXI3W2-__sNQ,xIDR-NE20QJfuBvpBmNb_w,,drink
OZjYKtJFbFburwndW9iLiA,UCb9xRNTVEMV49vwnDe1Gg,Menu,menu
hJOdWVme8wqZEtiobMBbiw,qqTO0XqDrnu9SQq2SqyKnA,Our Signature Caesar Cocktail,drink
ny15DIIBYIxptzdqR8X6Ow,gOLcG-FlUYYlr-_MrgnEpA,,food
K5Y751fNTCdNWVIGo_wEag,vRtw_YYSwxszxonseZhWCQ,,food
P-9Xj9kbrs6n0tBiw2tnNA,l4IeGBHXV2E8S8COd9rx9A,,outside
nmsLv256RABvAy_uXnG4vw,PXt8karfX_lgc4UAOM1wuQ,,food
x2XauE1N1Y0tuuv91zn5yw,xYiFhIxwluJ_qYIyScWufA,,food
lR_Cs10QKmaypre89YKEUg,y6tY20wOijMhKU5ih_tZYg,Here's the menu we were given by the front desk,menu
eEKsRN7ffpVQ9RP7o1p7ZA,KcGCtmMca0EjY_wCv_HN4Q,,menu
PBXk0i-10wb6pjxRyBFZ4g,kvksmG9oCDRgB-Zo1b48gw,"Hamilton Avenue, Trenton",outside
HzT88XtgtJpZ236pEGZaKQ,Qlmusk0BBY0kMOd8Y96H4A,Mardi Gras Menu,menu
dsbZS4xhAeCN_Q1HB9usyA,un20fcU_7BEQzWueoVZT0w,Plain croissant,food
_R1EVjQlmcUPcirrsd4nNA,Il3GDb6A7rGSYdt89Wb0Fw,Paris Pizza menu,menu
of3A7pM0G9WIZwLHZLFkDw,D91RR12n8M4VbRkE7m2x4A,,inside
rS1v74zEeKbb3kT2uM27-g,rPW3DuBGkPNcBU5uLIXcLQ,Pad Woon Sen with shrimp,food
gimvRWh7wj-p5XTau0GqGw,_zzNQl6ImFw_B64cSdaoGA,,outside
sbqj-jmJNg3lXbjzBu8ODw,Slg6Ec2D7vEBRmgVUfwkzQ,,food
ZwjLEaTXzByYPsOIcG3Q9A,hWtwQeecwoFiUgNNDaf8Ig,#FollowJC,outside
5LJYdlhsu-6WjmAvEY4rQQ,7OC_kL9FajIxa1oaEcEONA,Making Waves,drink
rPYDNI4svQVluTSQfAMn_w,upvlaZ3WCBCkdUCKLMdMjA,Like @home,food
QAx-QWAr8bRLGsrJXJWXHA,RxrgGdjVD5fFY7DnJoj3tg,MENU,menu
Q1YLKyx4Q1u4SdBNBm0hUg,lEi0T3m96A2NXXDSn7569A,,outside
p2p0yvHh3cUn-ZuLTP7KoQ,QOPcqO5zvGVZL54917JUdw,,menu
Rx5lG3lh0Vsd2ydHmFvRXQ,AqQGERH4rK-6x90T2wV3Pg,,inside
qFW8Li1E4JQRnzdpzcvVKw,M5rj-zpkCHcGXTxBbcrDXQ,"Interior, it's very calming",inside
F0XXfHMB3ysTsqdu82wTkQ,085mjp-y4qmKRMIj72x8xw,,inside
CcsX-m126I5kWG8lK6oV9w,AwJRVQ4tmQFWNqQL9pXQgw,Not too shabby,menu
MhRJK_H36YcSkiud3GqCsA,t3PkHzVTvPA8qRxKe9TIkQ,Appetizers,menu
NDRlmL0O3CEFbQ7nciHbrg,qQmIem0AM35BZzv1to9sww,,outside
YXOI8V28HjGr4UEpFa7prg,_vpIEol9cEn3Y3KLpwbGkg,,inside
WxLHgtfcydONei83fi4sLg,m6lqjyxAKw0i_5UaREfMLQ,,outside
8vVmI4DsEgwow6pqXJoJCA,B2SeIqe17wywK_a8kfrTPQ,,inside
G3BZh5dyMbhbdX8YdVOvVw,GXFMD0Z4jEVZBCsbPf4CTQ,,menu
NIhvKQYl4iupERNSNDhpEg,N3kOzF1phNSJYFe8SiCloQ,Imported Indian Beers,drink
Yuz0aJpW3BRGBi8LcQaYJw,U3grYFIeu6RgAAQgdriHww,,outside
VcSFewgK9mzPLI6mWIhaVQ,iMTjejk6apJKzCukZnDw5A,,inside
PG57zvB-Orp-8_CNwlAXcA,FjgPNVFrbL924rNUMm8nBg,,inside
zlad21lc2o81ysH6QlPcWg,o05ngJ6BY1rztemFazViBw,,inside
KzMXwpyfxjfTM1ayRcua3w,N2pULwcdouGh3HwmMO67SA,Quaint and cozy,inside
rTG3kSQAqjpUCInWHmh3Jw,B6Lvq3sOYwhKxPzadDka9g,"The tagliatelle al limone, with prosciutto",food
XHphdbw5ScwcwwdYEgbsUQ,l8vwslfqKq1yxlmgVi-M0Q,,drink
_pGgZcAr7Ww2hG4nhtuciA,XuQ5ekbJ9eRUX06JTqJHaQ,Menu,menu
VLFr_obHEMyG18P-7KTqMw,tubjTe68wKhldVs8W2_weQ,,drink
5cRFR4XHfgAwzevEtCi4Og,59-56qbtgwGigLNNsZiVZQ,,drink
ZgPKPb5DFshp5V42ybezlA,ujUb29BOYcUyhMcnqo4bWA,Dogfish Mixed Media,drink
_QQfcrKP5eoNnmub6S3n5A,bjA-MBtEdiOtiBntcRw45A,Heading upstairs to the private events space.,outside
eQGVmQ-MevGWwQ_FgGkQxQ,VVH6k9-ycttH3TV_lk5WfQ,Outside,outside
omBNTVuR0iHN0FozOYrH3w,1hMteDtsI0JMNBCtKpb24A,Menu,menu
7S0qy1MvsDNfl_IfMSA8qg,ocVshQ6YKIWsmmxAGXgBYQ,Two people starved for culture...,inside
TUYNWfViPCWihzGZdiZ40g,nTa3d0hycRG6sC5IRkpnww,i didnt pay 13 for this,food
hAd_vUxcXtNfEOl8EQsy5A,xyt8FfA4idSSMLIRQsDPGg,photo courtesy Google,outside
9qJTVHblOicuIN5LYHyiYA,U-VlSil0ZxpbfBX6TxKXbw,,drink
WWvXEGun-8NEcnKjKMnz7A,m87qQsq2SMJruE9tVQTIrA,,food
UklcRzux7Eym5C3hAjhY5w,J1pqZt0WWCL8cOt0eixBEw,April 2020,outside
q9lM4BgA4H_RSax68QjQZA,89OpC3gLfk1YiM9Ps5J11g,Great Grizzly Bear Exterior,outside
B8wI2G8aLHq4ku9nM3fJgw,W2WSp4mAg8Z8EE_caaqx4A,Money back guaranteed if u think this is not the finest,menu
VKOBR7xW7TWYXeRKHMUv1A,3YqUe2FTCQr0pPVK8oCv6Q,"Columbia Restaurant, Ybor City - October 27, 2018",inside
7pmhPJbVG88P3ddf2J-iPA,y6BfLt9Gvrq2JsJvjkjdIQ,Menu,menu
lnqq0K6aKTBU9ofs7UJ9ag,cDWokNgGOmkXu1wY7zrm-g,Check out QD Ghost Kitchens now BōL Concept.,food
bvEaCs3NHnKz0GcZV0NHTQ,1fGaY2WlGv2l4as6UkMFrg,"Three from the Sixties! Manhattan, Martini & Daiquiri",drink
k50zFUKHnIiPS46dvTUO-Q,0ac5lGA_0wdKDnib3y59Xg,,outside
pSp0pv6TXAj7nUXM4MSbUA,K7vvEwRd6Y8gRftjeuASuQ,,drink
92sEbRh2NvSqxawSs47RzA,cX-EgImZhF12MiayVcE_eg,,menu
X6nz96LJ7z1xoUuKQtgCqg,LovDfE6MeGS7CJ8VamQ6HQ,,food
ShdQZMcW9C8h-ELGATCcxA,817d76wv-U6T5RxJP03_sQ,,drink
6G_GF9nmfFQlbSwFGqBePQ,EtKSTHV5Qx_Q7Aur9o4kQQ,"An old fashion, the cabana and scaffold, and the delicious vanilla bourbon butterscotch milkshake",drink
lAZuaVjCBnprx82LbGbYWw,pEXrdH-ZY_pPnjVJZ3wJwg,,inside
fpTcUKzUoe3nspdDjCDREQ,pQdlYJiblnNDP2L987daBQ,Kings Arms Menu,menu
rWnJzqoh7w29m7-ybtKi4A,d2HazI4L_0T_4PJq1KiZUA,French onion soup,food
tpyI7Y_rIsVhJaRWaHcobw,B2Mpi0gW4-oFFVKkDpIxvg,Interior space,inside
5juDdlYh2fWRCpNt1R3z8A,veEVH9fwkhs_iR38LlK2yA,It's fall!,food
dOnfyetR02x4c-bpiTwpCw,tc6jKQiRjFO2M7BylwHVrg,,outside
891FKMA9DuhBDHzRwdhqmg,_ab50qdWOk0DdB6XOrBitw,Chargrilled Oysters,food
9AdyNryJOor7ekmDJPDQjg,Vf8ZDtjOLN6lkRFatBmezw,,menu
aHJknhKDVcX-uPX0afr7Aw,DoKwhPThHtweIg-fWcjGgQ,,food
7DOk-dSlkPSIKvvpYP0OdA,JeSIzQ1MbaYGMrGDtEAutQ,,menu
Y1o9fuzn0noy8xmctUFmVw,JiBxL733qjm8WAddu-RzDQ,Complimentary Morro Bay oyster with Yelp check-in!,food
Mn8QqGrDraK9hwomi6uRXg,G4LfkfTS9JM97rsEP3Bn9A,,outside
fP_CRrPIxeiLv-S7X2yvoA,h1RQEy-kVBy2T9rMlp5VIw,,outside
ipcUb6htu96rQ7QIgpjuvQ,Sz4N01C2R3JCKU4cznr2Zw,,food
E0dk-ZO1z572ZcYMU4Ac3w,Sa5Ot5Vuxqabt-qnq0q0aA,,food
Inx_xzJoMFY2HrYXp9Ig1g,dmr-pmhm8EuX8ON3SEV5YQ,,inside
qnxkkMAOUOpdMhWWO4SEaQ,MiMRlsXOpHJMSTDAuw8s1w,MENU,menu
Npcq_PZGJaZk-vfRGuu-XA,rA9pdhbDd-roedMfEnG_Fg,Chef Bulgarelli's Stuffed Rigatoni,food
S1GWsyPaQ0w5YlXnJ-vHtw,U06ky7tOjrwad_zx05D9yQ,,outside
QVjUBe1A0C6BeC3vrSi5tw,vQwRn1BU24O7XHNyjkzDog,Crispy Chicken Prosciutto Wrap,food
_rFCAXeot-H6RlQjppTAsQ,f8WKIeT7HMAOedo54Nrd7Q,Kid loves his big boy cup!,drink
kIq-X0n4qH8yHlhTcoqubQ,YRw8RmnSc1olsEFTf5H6Eg,,outside
wEB8ILsLfpMb4Jq3GdgwsA,gTC8IQ_i8zXytWSly3Ttvg,,menu
TSmBEdYOwk5tCKp5XDc__A,T0c2Uz_6gRtOmonE3HScWA,,drink
W-CS5aPktMn5gyZXmhQ7Mw,IlQjq2qWM1V4EEu7JTWskQ,"Jumping for joy, I found the Meet Rack",outside
Y-e0YyZKNLC9bvTI8my8xQ,lItMh_MFnh9Bf2m1m9wN-g,,food
De9Oi3eMap9HJM1NhTG-bQ,rQW9iupvhk6ScPn2VPNLVQ,"Thankfully, there is shade. So waiting in line is not bad during lunch hour",outside
KW6HI5mdU7IQpDxvg4Ni_Q,ws6TIgXXA-5RSHRrMBEktA,,menu
lHGqvvRViMdsAZNmC7IlYg,HAUzjmv7YWHulWLsgdgmIw,Signature Ramen,food
dmym8UeKAQ5k5Yu6tRwq4g,GXFMD0Z4jEVZBCsbPf4CTQ,This is the side door you can sneak in and grab a beer without having to wait in line.,outside
